Ticker,Price Close,P_E,P_B,Current_Ratio,Debt_to_Equity,Dividend_Yield,Payout_Ratio,Rev_Growth_YoY,EPS_Growth_YoY,Gross_Margin,Price_6M_Return,Volume,Vol_Avg_20,RSI_14,MA50,MA200,Market_Cap,ROE,ROA,Net_Debt,Net_Debt_EBITDA,FCF_Yield,Company_Name,P_E_raw,P_B_raw,Current_Ratio_raw,Debt_to_Equity_raw,Dividend_Yield_raw,Payout_Ratio_raw,Rev_Growth_YoY_raw,EPS_Growth_YoY_raw,Gross_Margin_raw,ROE_raw,ROA_raw,Net_Debt_EBITDA_raw,FCF_Yield_raw,Revenue,EPS_Basic,DPS_Net,Op_CashFlow,Total_Current_Assets,Total_Current_Liabilities,Debt_Total,Total_Equity,Shares_Outstanding
LITORAL.SN,11346.53,7.566015839213737,1.2516130338874119,0.9695784173113765,0.0,0.034301647287761104,0.25952680669032346,0.04064033016671971,0.1559500421166613,0.2710510293408262,0.0,0.0,0.0,100.0,11346.53,11243.052709963098,28366325000.0,0.17551023025870605,0.08840232975536848,-427865000.0,-0.07745908354009184,0.040748669416993566,Compania Electrica del Litoral SA,7.566015839213737,1.2516130338874119,0.9695784173113765,0.0,0.034301647287761104,0.25952680669032346,0.04064033016671971,0.1559500421166613,0.2710510293408262,0.17551023025870605,0.08840232975536848,-0.07745908354009184,0.040748669416993566,27326906000.0,1499.6704,389.20467,2350701000.0,9261510000.0,9552100000.0,0.0,22663814000.0,2500000.0
LTM.SN,26.29,16228.395061728395,7025.171003501286,0.6200154128811374,5.392315928659945,1.1030810193990112e-05,0.17901234567901236,0.10244386407813863,0.6874999999999999,0.2545884090001101,0.30422955741959656,1696148838.0,1077969101.6,75.17529739626994,22.759156006399998,19.628476292275,15890671801762.229,1.6657648591603902,0.06533574771696365,5140933000.0,1.8867858673822917,6.842095875892589e-05,LATAM Airlines Group SA,16228.395061728395,21970.68551691454,0.6200154128811374,9.886322754943887,1.1030810193990112e-05,0.17901234567901236,0.10244386407813863,0.6874999999999999,0.2545884090001101,1.6657648591603902,0.06533574771696365,1.8867858673822917,6.842095875892589e-05,12833043000.0,0.00162,0.00029,2507130000.0,3900419000.0,6290842000.0,7150451000.0,723267000.0,604437877587.0
MALLPLAZA.SN,3578.9,23.332029467370756,2.4819920350726417,1.1757380365047574,0.5186301182485564,0.017332099248372406,0.40439305039441953,0.17790137863441657,-0.1344078548974351,0.8770944963646048,0.7491331280528981,1770245.0,1645135.3,72.73135134707576,3118.528,2443.66300546909,7837791000000.0,0.11701873892855924,0.06291433216751735,1458589137000.0,3.867368377328914,0.024377413482957123,Plaza SA,23.332029467370756,2.4819920350726417,1.1757380365047574,0.5186301182485564,0.017332099248372406,0.40439305039441953,0.17790137863441657,-0.1344078548974351,0.8770944963646048,0.11701873892855924,0.06291433216751735,3.867368377328914,0.024377413482957123,494605239000.0,153.39,62.02985,267386218000.0,405013316000.0,344475813000.0,1637762900000.0,3157863075000.0,2190000000.0
MANQUEHUE.SN,129.3,21.9350701565991,0.5292361678513943,1.5819707269639416,0.8481028212387551,0.015467904098994584,0.339289561586993,0.005588698116145591,-0.0305887344651165,0.2777356783030874,0.5389193049273984,56427.0,896993.85,57.17510460858354,130.5876,102.315886193425,76488188989.8,0.028115024235959032,0.011248421772112546,102207130000.0,35.57448667923005,-0.40084333810137146,Inmobiliaria Manquehue SA,21.9350701565991,0.5292361678513943,1.5819707269639416,0.8481028212387551,0.015467904098994584,0.339289561586993,0.005588698116145591,-0.0305887344651165,0.2777356783030874,0.028115024235959032,0.011248421772112546,42.40051922492943,-0.40084333810137146,56486585000.0,5.89467,2.0,-30179787000.0,181039852000.0,114439445000.0,122572592000.0,144525627000.0,591555986.0
PARAUCO.SN,3375.0,25.352562118659907,2.087319431679443,1.7817389569765227,1.1383119616161652,0.008888888888888889,0.2253561077214214,0.1984888401540043,0.0732204480235664,0.8049988908398347,0.7320252279599744,1049227.0,689096.5,72.95560758296293,2915.868,2324.62622993807,3056791101750.0,0.09250541633681794,0.034481460156064625,1244518608000.0,5.506359373903073,0.06167402178450155,Parque Arauco SA,25.352562118659907,2.087319431679443,1.7817389569765227,1.1383119616161652,0.008888888888888889,0.2253561077214214,0.1984888401540043,0.0732204480235664,0.8049988908398347,0.09250541633681794,0.034481460156064625,5.506359373903073,0.06167402178450155,316775711000.0,133.12264,30.0,195967979000.0,528036127000.0,296359983000.0,1667009765000.0,1464457742000.0,905715882.0
PASUR.SN,6250.0,5875.661599496104,389.980167792555,0.897702771049059,0.03639681786166574,5.04e-05,0.2961333446146036,,-0.01132085993921319,,0.04166666666666674,6634.0,1112.85,56.72830623639811,6229.04,6081.65538949,781250000000.0,8.53080124687769e-05,7.911799442744068e-05,40989000.0,,8.299904e-05,Forestal Constructora y Comercial del Pacifico Sur SA,5875.661599496104,389.980167792555,0.897702771049059,0.03639681786166574,5.04e-05,0.2961333446146036,,-0.01132085993921319,,8.53080124687769e-05,7.911799442744068e-05,,8.299904e-05,0.0,1.06371,0.315,64843000.0,33724000.0,37567000.0,72914000.0,2003307000.0,125000000.0
PAZ.SN,835.0,17.054320564038463,0.9655415665056848,1.0591249627038402,1.8256206474898542,0.03592814371257485,0.6127300801450946,0.0055438647398185934,-0.27960626503542296,0.28295031351678024,0.5462962962962963,701027.0,129841.55,61.4867095165524,822.658,644.3555792844501,236613284505.0,0.04653677523241403,0.01470201516948997,416414683000.0,18.622782981970392,-0.12673207703756945,Paz Corp SA,17.054320564038463,0.9655415665056848,1.0591249627038402,1.8256206474898542,0.03592814371257485,0.6127300801450946,0.0055438647398185934,-0.27960626503542296,0.28295031351678024,0.04653677523241403,0.01470201516948997,18.622782981970392,-0.12673207703756945,146723566000.0,48.9612,30.0,-29525592000.0,393428763000.0,371465858000.0,447382187000.0,245057585000.0,283369203.0
PEHUENCHE.SN,2801.3,10006.072296042294,7025.171003501286,1.7998297575980344,0.0,9.644807767822081e-05,0.9650664380625803,0.018380494789974947,-0.02469952969865891,0.9070176287181243,0.043745411024521674,4010.0,14019.25,62.56069947346317,2804.49457345,2730.0852497202904,1716148208133.3,0.9866780954605486,0.43930323927464104,-23000.0,-9.670192723852871e-05,9.739188973672702e-05,Empresa Electrica Pehuenche SA,10006.072296042294,10331.831502942752,1.7998297575980344,0.0,9.644807767822081e-05,0.9650664380625803,0.018380494789974947,-0.02469952969865891,0.9070176287181243,0.9866780954605486,0.6445428654923345,-9.670192723852871e-05,9.739188973672702e-05,264057999.75555,0.27996,0.27018,171609151.87011,93035000.0,51691000.0,0.0,166103000.0,612625641.0
SONDA.SN,342.91,9.364008738394322,0.5143092946894875,1.5645749032803489,0.6957392016029542,0.0432960251961156,0.4054243582741672,0.18607918569920562,-0.1639269406392694,0.14122644466545736,-0.005931993035292238,3616667.0,1266651.95,45.44723668104846,343.4706,353.99600585470006,298694215879.25,0.05652669408372021,0.02213954748375873,259472496000.0,1.8944849705200033,0.09283414115795842,Sonda SA,9.364008738394322,0.5143092946894875,1.5645749032803489,0.6957392016029542,0.0432960251961156,0.4054243582741672,0.18607918569920562,-0.1639269406392694,0.14122644466545736,0.05652669408372021,0.02213954748375873,1.8944849705200033,0.09283414115795842,1542089858000.0,36.62,14.84664,56453499000.0,829956840000.0,530467949000.0,404062842000.0,580767680000.0,871057175.0
SOPROCAL.SN,270.5,-14.605831533477323,0.4610280600874291,1.5624040309403622,0.05077594011190259,0.0,,0.19304075977171936,0.8732808758125215,0.17863853040104805,0.0,0.0,0.0,100.0,270.5,270.5,2664425000.0,-0.02624949160578994,-0.01459859891452509,264281000.0,0.5462066599427919,0.004581100988018053,Soprocal Calerias e Industrias SA,-14.605831533477323,0.4610280600874291,1.5624040309403622,0.05077594011190259,0.0,,0.19304075977171936,0.8732808758125215,0.17863853040104805,-0.02624949160578994,-0.01459859891452509,0.5462066599427919,0.004581100988018053,12630058000.0,-18.52,0.0,639083000.0,7490968000.0,4794514000.0,293450000.0,5779312000.0,9850000.0
SOQUICOM.SN,384.83,11899.505256648114,1560.3568094756524,2.540848747567794,0.046638455119799735,9.310604682587117e-05,1.1079158936301794,-0.006431924539872821,-0.09740440971253139,0.14251388766422715,0.026514444236976242,20632.0,61765.95,52.27071491561448,387.1828,370.90947634500003,104718666197.53,0.13161319273053623,0.0797856423927532,-23180000.0,-1.6989152741131632,0.00010142413368754803,Soquimich Comercial SA,11899.505256648114,1560.3568094756524,2.540848747567794,0.046638455119799735,9.310604682587117e-05,1.1079158936301794,-0.006431924539872821,-0.09740440971253139,0.14251388766422715,0.13161319273053623,0.0797856423927532,-1.6989152741131632,0.00010142413368754803,136092000.0,0.03234,0.03583,11448000.0,103161000.0,40601000.0,3130000.0,67112000.0,272116691.0
SPORTFRAN.SN,2084750.0,-61.02627447424562,2.755017883433611,0.7556171001395164,,0.0,,,-0.15450709700187912,,0.0,0.0,0.0,99.99999999999535,2084750.0,2084750.0,13759350000.0,-0.04414825083904116,-0.022966645008893404,-72574000.0,,-0.0042280340277702074,SA Inmobiliaria Sport Francais,-61.02627447424562,2.755017883433611,0.7556171001395164,,0.0,,,-0.15450709700187912,,-0.04414825083904116,-0.022966645008893404,,-0.0042280340277702074,0.0,-34161.51515,0.0,-58175000.0,72574000.0,96046000.0,,4994287000.0,6600.0
SPORTING.SN,4300000.0,74.26858131357156,0.9330203285194412,1.9495351161730219,0.03483979952810598,0.008266046511627908,0.6139075474906017,-0.06059755405642246,-0.5113251365940056,0.1864683028437082,0.0,0.0,0.0,52.00484251464939,4300000.0,4295100.677123111,27520000000.0,0.012637338435348233,0.011206549695565672,-2895877000.0,-5.352159714046504,-0.0024893168604651164,Valparaiso Sporting Club SA,74.26858131357156,0.9330203285194412,1.9495351161730219,0.03483979952810598,0.008266046511627908,0.6139075474906017,-0.06059755405642246,-0.5113251365940056,0.1864683028437082,0.012637338435348233,0.011206549695565672,-5.352159714046504,-0.0024893168604651164,8854706000.0,57897.96875,35544.0,532217000.0,4677118000.0,2399094000.0,1027621000.0,29495606000.0,6400.0
SQMA.SN,65253.0,26722.22309340085,3611.582558005619,2.514151691713058,0.9337060648707114,6.540388947634591e-06,0.17477373257630477,0.0,,0.293039751932151,0.8410168152578716,1863.0,2407.8,86.90125740049862,52562.32,39670.025,18638723885424.0,0.13515277323231062,0.06067546547717647,2376647000.0,1.6747895807964641,1.6250361444372555e-05,Sociedad Quimica y Minera de Chile SA,26722.22309340085,3611.582558005619,2.514151691713058,0.9337060648707114,6.540388947634591e-06,0.17477373257630477,0.0,,0.293039751932151,0.13515277323231062,0.06067546547717647,1.6747895807964641,1.6250361444372555e-05,4528761000.0,,0.21339,1274678000.0,5578440000.0,2218816000.0,4818688000.0,5160819000.0,285637808.0
SUDMEDICA.SN,950000.0,-395.8948883902299,7.06514339334326,2.513502243092799,0.0,0.0,,-0.06513115263648672,0.8596725718426524,0.15657015339186495,0.0,0.0,0.0,0.0,950000.0,950000.0,32586900000.0,-0.011661749941549423,-0.007869982574314401,-739000.0,,,Sudmedica Quillota SA,-395.8948883902299,7.06514339334326,2.513502243092799,0.0,0.0,,-0.06513115263648672,0.8596725718426524,0.15657015339186495,-0.011661749941549423,-0.007869982574314401,,,177454000.0,-2399.62684,0.0,-543908000.0,6328878000.0,2517952000.0,0.0,4612348000.0,34302.0
TRICAHUE.SN,1473.5992535,11.164737032275623,1.3706091888060066,1.046651499287553,0.0,0.09223674596547968,1.02979901341739,-0.03859984167946827,-0.023223244617426638,,-0.03643148545402786,5021.0,887.85,18.45819749727201,1487.7624689400002,1477.572501051095,49206690047.138374,0.12263487863564795,0.09648972465439837,-93575000.0,-0.021226608764848418,0.08900667766525995,Inversiones Tricahue SA,11.164737032275623,1.3706091888060066,1.046651499287553,0.0,0.09223674596547968,1.02979901341739,-0.03859984167946827,-0.023223244617426638,,0.12263487863564795,0.09648972465439837,-0.021226608764848418,0.08900667766525995,4539795000.0,131.98692,135.92,4380673000.0,1063624000.0,1016216000.0,0.0,35901328000.0,33392179.0
TRICOT.SN,650.0,16.107249501294774,1.9566510376083937,1.709485968292786,1.1039385002156687,0.03168695384615385,0.5103896715360121,0.10145496480143598,0.6191449460626065,0.5282879579515313,0.04760210618351879,1226.0,21038.95,18.62418804857417,654.8437165,597.268037106655,278661173050.0,0.12460899649478185,0.05131978221687806,103971424000.0,2.221482701986782,0.05919568133390516,Empresas Tricot SA,16.107249501294774,1.9566510376083937,1.709485968292786,1.1039385002156687,0.03168695384615385,0.5103896715360121,0.10145496480143598,0.6191449460626065,0.5282879579515313,0.12460899649478185,0.05131978221687806,2.221482701986782,0.05919568133390516,237862645000.0,40.3545,20.59652,30332472000.0,187909773000.0,109921799000.0,157220062000.0,142417410000.0,428709497.0
UNESPA.SN,381.000142,10.269310325774207,0.811296008691298,3.937578497864858,0.0,0.09157476901937743,0.9404097210710806,0.01596068259257653,0.005651578172710624,1.0,0.013122981984782012,0.0,0.0,100.0,381.000142,369.79056293053,7620002840.0,0.0821838927690907,0.07326742312725056,-520634000.0,-0.6973660946298549,0.10164746867732138,Inversiones Unespa SA,10.269310325774207,0.811296008691298,3.937578497864858,0.0,0.09157476901937743,0.9404097210710806,0.01596068259257653,0.005651578172710624,1.0,0.0821838927690907,0.07326742312725056,-0.6973660946298549,0.10164746867732138,866776000.0,37.10085,34.89,774856000.0,658371000.0,167202000.0,0.0,9392383000.0,20000000.0
UNIONGOLF.SN,1490000.0,-15.134220072917392,-1.452831131387571,1.58423448736739,-2.5159782580721837,0.0,,0.09915617147898341,-0.053352897347231115,0.7111847987031356,0.0,0.0,0.15,5.646018083723234,1490000.0,1490000.0,6258000000.0,0.31925839860110167,-0.042886920265570214,3707957000.0,35.57448667923005,-0.0426132949824225,Union el Golf SA,-15.134220072917392,-4.166292179713793,1.58423448736739,-2.719864452366924,0.0,,0.09915617147898341,-0.053352897347231115,0.7111847987031356,0.31925839860110167,-0.042886920265570214,144.6781770650435,-0.0426132949824225,3347767000.0,-98452.38095,0.0,-237141000.0,834467000.0,526732000.0,4085386000.0,-1502055000.0,4200.0
VAPORES.SN,51.75,6836.195508586526,365.22217116558494,5.255943421201922,0.00016117170176964328,0.0003238647342995169,2.214002642007926,,0.5049701789264415,,0.14022794247222836,60498977.0,35860205.15,73.40688003896085,47.7138,45.7076820408,2655803592729.0,-0.04911102316432773,-0.047822508732952025,-83099000.0,,5.490165025726673e-05,Compania Sud Americana de Vapores SA,6836.195508586526,365.22217116558494,5.255943421201922,0.00016117170176964328,0.0003238647342995169,2.214002642007926,,0.5049701789264415,,-0.04911102316432773,-0.047822508732952025,,5.490165025726673e-05,0.0,0.00757,0.01676,145811000.0,694862000.0,132205000.0,1172000.0,7271748000.0,51319876188.0
VENTANAS.SN,153.0,28922.49527410208,1355.282703744615,0.8529766263883803,1.3634154423947862,2.34640522875817e-05,0.6786389413988657,-0.02380860629415543,-0.7052924791086351,0.20517392248327226,0.12047568814066945,330400.0,56428.9,99.99317842713798,139.3552695,133.79783519020498,184040614755.0,0.06435541244683281,0.021503291888892388,183035000.0,5.374056783816319,-0.0002679408567812355,Puerto Ventanas SA,28922.49527410208,1355.282703744615,0.8529766263883803,1.3634154423947862,2.34640522875817e-05,0.6786389413988657,-0.02380860629415543,-0.7052924791086351,0.20517392248327226,0.06435541244683281,0.021503291888892388,5.374056783816319,-0.0002679408567812355,151993000.0,0.00529,0.00359,7980000.0,111815000.0,131088000.0,185145000.0,135795000.0,1202879835.0
VICONTO.SN,25.85,3263.888888888889,376.9910523567893,0.9313363466123173,0.8048590281943612,7.736943907156674e-06,0.025252525252525256,0.27665651337675307,5.919254658385093,0.08346157327781298,0.13849142619063204,0.0,7769.85,62.16344855280272,25.85,21.393583146285,18853322528.36303,0.12381249350379378,0.027556086073442797,-6958000.0,-2.9003751563151314,0.0005615455834945202,Fruticola Viconto SA,3263.888888888889,376.9910523567893,0.9313363466123173,0.8048590281943612,7.736943907156674e-06,0.025252525252525256,0.27665651337675307,5.919254658385093,0.08346157327781298,0.12381249350379378,0.027556086073442797,-2.9003751563151314,0.0005615455834945202,154658000.0,0.00792,0.0002,15014000.0,123837000.0,132967000.0,40251000.0,50010000.0,729335494.32739
VOLCAN.SN,3250.0,12.712138206679498,0.8378135477245098,3.2766806152268586,0.26956158521458823,0.026153846153846153,0.3324713069439253,-0.08692481267283006,0.01003699461983714,0.31610741258555747,0.009355448127887023,2316.0,222.5,91.61594840405752,3176.47671248,3088.405400046155,243750000000.0,0.019289929497065463,0.013333564497757742,56248647000.0,2.986335791460934,0.0440967917948718,Compania Industrial el Volcan SA,12.712138206679498,0.8378135477245098,3.2766806152268586,0.26956158521458823,0.026153846153846153,0.3324713069439253,-0.08692481267283006,0.01003699461983714,0.31610741258555747,0.019289929497065463,0.013333564497757742,2.986335791460934,0.0440967917948718,138115249000.0,255.66116,85.0,16109335000.0,78863788000.0,24068195000.0,78425130000.0,290935854000.0,75000000.0
VSPT.SN,4.0,8.32639467110741,0.5430232581602022,1.6284155987621025,0.21071570859197158,0.044595,0.371315570358035,0.11791701624078695,0.3466012613875262,0.39758917984972597,-0.012345679012345623,75474.0,133583.05,5.284015417454157,4.0,3.98057015525,159878786528.0,0.06778277919122966,0.04300986904219507,49956874000.0,1.2043070895601544,0.17971806406579083,Vina San Pedro Tarapaca SA,8.32639467110741,0.5430232581602022,1.6284155987621025,0.21071570859197158,0.044595,0.371315570358035,0.11791701624078695,0.3466012613875262,0.39758917984972597,0.06778277919122966,0.04300986904219507,1.2043070895601544,0.17971806406579083,282637923000.0,0.4804,0.17838,40445090000.0,216421999000.0,132903418000.0,62039648000.0,294423460000.0,39969696632.0
WATTS.SN,704.41,8.797064689478265,0.7732147895637647,2.2549650270298898,0.7246537023329362,0.05678509674763277,0.4995421694872073,0.022679439272998973,0.17617620852376067,0.2475623512090744,-0.021176961022719376,18300.0,19281.95,92.46301480623522,663.2084,697.2764755746649,221752261300.28998,0.08071497429203768,0.036630952764115356,195845722000.0,3.8334299263943845,0.07823954036935592,Watt's SA,8.797064689478265,0.7732147895637647,2.2549650270298898,0.7246537023329362,0.05678509674763277,0.4995421694872073,0.022679439272998973,0.17617620852376067,0.2475623512090744,0.08071497429203768,0.036630952764115356,3.8334299263943845,0.07823954036935592,610353922000.0,80.0733,39.99999,35054495000.0,329721780000.0,146220352000.0,207825302000.0,286792576000.0,314805669.0
SOFRUCO.SN,1900.0,14.121984213108174,0.44358128855270573,1.0024783724452888,1.0365305321351828,0.0,0.0,0.07615014553844293,8.532994855646805,0.27863193272199155,0.020596661220082524,0.0,0.0,100.0,1900.0,1872.2006724999999,20900000000.0,0.03175994287031433,0.013823027427165136,45416448000.0,3.650912654850354,0.10759095693779905,Sociedad Agricola la Rosa Sofruco SA,14.121984213108174,0.44358128855270573,1.0024783724452888,1.0365305321351828,0.0,0.0,0.07615014553844293,8.532994855646805,0.27863193272199155,0.03175994287031433,0.013823027427165136,3.650912654850354,0.10759095693779905,62206122000.0,134.542,0.0,7541418000.0,46524914000.0,46409893000.0,48837696000.0,47116505000.0,11000000.0
IANSA.SN,33.05,59017.857142857145,399.81738331283645,1.767101039989976,0.5958903069668012,2.692889561270802e-05,1.5892857142857144,-0.026380289847078776,-0.8035087719298246,0.16333163970732725,0.17074034714842345,411499.0,328928.0,66.65321835880596,29.0804,28.155140236799998,131667460855.19998,0.00674766292674183,0.0033124385722360676,168446000.0,3.3085716530483973,0.00018377357505671365,Empresas Iansa SA,59017.857142857145,399.81738331283645,1.767101039989976,0.5958903069668012,2.692889561270802e-05,1.5892857142857144,-0.026380289847078776,-0.8035087719298246,0.16333163970732725,0.00674766292674183,0.0033124385722360676,3.3085716530483973,0.00018377357505671365,564863000.0,0.00056,0.00089,56533000.0,366677000.0,207502000.0,196238000.0,329319000.0,3983886864.0
SOCOVESA.SN,140.99,-8.711141537050928,0.5084898342327795,0.6624242011340652,1.8169831999389987,0.0,,0.4020997889493637,0.21701046887396705,0.2202915409842934,0.9992909812819062,1817222.0,872556.1,42.215924711396866,154.0888,103.52950000000001,172562693074.09,-0.049537523424816765,-0.014880236561854358,609622639000.0,16.439202033660873,0.7626119797718854,Socovesa SA,-8.711141537050928,0.5084898342327795,0.6624242011340652,1.8169831999389987,0.0,,0.4020997889493637,0.21701046887396705,0.2202915409842934,-0.049537523424816765,-0.014880236561854358,16.439202033660873,0.7626119797718854,374628906000.0,-16.18502,0.0,131783980000.0,474488096000.0,716290400000.0,616617075000.0,339363113000.0,1223935691.0
SMSAAM.SN,139.0,22861.842105263157,1240.7440941235361,4.005289632438362,0.37217604638242396,0.0001074820143884892,2.457236842105263,0.06953918279378764,-0.881827016520894,0.3021513362105529,0.19403664084403505,145267.0,804718.2,46.55863421230265,137.45960323039998,122.83852409797501,1353351546618.0,0.05085700904088207,0.028934515019961048,-81102000.0,-0.4272979209913489,-3.332467466616789e-05,Sociedad Matriz SAAM SA,22861.842105263157,1240.7440941235361,4.005289632438362,0.37217604638242396,0.0001074820143884892,2.457236842105263,0.06953918279378764,-0.881827016520894,0.3021513362105529,0.05085700904088207,0.028934515019961048,-0.4272979209913489,-3.332467466616789e-05,577641000.0,0.00608,0.01494,18758000.0,679205000.0,169577000.0,405954000.0,1090758000.0,9736342062.0
PLANVITAL.SN,295.99,11.335948349223347,4.943730823223735,1.261280504856701,0.0,0.06271715260650697,0.7109584025577215,0.12470552845765967,0.10269326569551325,,0.5703858756959355,64009.0,58560.4,55.97776538257523,286.4903456856,224.147873343295,602840024646.88,0.46236110163925315,0.3287895943881935,-40772730000.0,-0.5854757626248167,0.07821952105389962,AFP Planvital SA,11.335948349223347,4.943730823223735,1.261280504856701,0.0,0.06271715260650697,0.7109584025577215,0.12470552845765967,0.10269326569551325,,0.46236110163925315,0.3287895943881935,-0.5854757626248167,0.07821952105389962,127893191000.0,26.11074,18.56365,47419421000.0,47740601000.0,37850899000.0,0.0,121940301000.0,2036690512.0
POLO.SN,3000000.0,-269.33011357681414,-1.452831131387571,0.07334667454818053,-2.5159782580721837,,,-0.3384105495404215,-0.19846820513920238,0.653885078151355,0.09090909090909083,1.0,0.65,99.99901847627474,2875000.0,2792249.0,30091176270.0,-0.36236019980375034,-0.04454498734331648,-5375000.0,-0.28957008943001833,-0.001825418837307552,Club de Polo y Equitacion San Cristobal SA,-269.33011357681414,-1561.1505198443579,0.07334667454818053,-4.386355382619974,,,-0.43025546568431167,-0.19846820513920238,0.653885078151355,-3.0535824097735627,-0.04454498734331648,-0.28957008943001833,-0.001825418837307552,71144000.0,-11138.74702,0.0,-50486000.0,92069000.0,1255258000.0,84547000.0,-19275000.0,10030.39209
POLPAICO.SN,7661.0,797.91527579164,1.6508714944387344,0.7177108560282548,1.1851545204382796,0.0,0.0,-0.0035993876062704196,1.0548462568582313,0.32158722970514936,0.007355212160417679,0.0,2.1,99.99455418384454,7661.0,7629.209608732576,206684903032.2902,0.0020702628332502477,0.0006650615038881473,144476012000.0,5.120849681864458,0.005588603633133006,Cemento Polpaico SA,797.91527579164,1.6508714944387344,0.7177108560282548,1.1851545204382796,0.0,0.0,-0.0035993876062704196,1.0548462568582313,0.32158722970514936,0.0020702628332502477,0.0006650615038881473,5.120849681864458,0.005588603633133006,339908205000.0,9.60127,0.0,22125774000.0,122626729000.0,170858122000.0,148378325000.0,125197451000.0,26978841.2782
POTASIOSA.SN,363.45,-35705.934640562795,1421.4698460595876,1.0939188412461203,0.044036274335857634,0.00010037144036318613,,,,,0.5381564366673133,150167.0,105627.15,97.15891008916272,259.7186,236.07265558999998,857247241533.0015,-0.025035194860969934,-0.0170595593079003,25437000.0,,1.0453226987321869e-05,Potasios de Chile SA,-56778.86087779848,1421.4698460595876,1.0939188412461203,0.044036274335857634,0.00010037144036318613,,,,,-0.025035194860969934,-0.0170595593079003,,1.0453226987321869e-05,0.0,,0.01907,8961000.0,28548000.0,26097000.0,26557000.0,603071000.0,2358638716.55799
PROVIDA.SN,5600.6,14.278647840654717,1.5633498055814177,1.1340250955654145,0.0054966246311368375,0.07588472663643181,1.0835312881259604,0.05297451988493379,0.017235976036723,,0.4829733434739203,5952.0,7298.15,55.704923746588626,5143.543718144,4209.4221285883195,1837084505396.0,0.10386808486666299,0.09044130749024602,-109100918000.0,-0.6411165064603844,0.08691895529627805,AFP Provida SA,14.278647840654717,1.5633498055814177,1.1340250955654145,0.0054966246311368375,0.07588472663643181,1.0835312881259604,0.05297451988493379,0.017235976036723,,0.10386808486666299,0.09044130749024602,-0.6411165064603844,0.08691895529627805,292347633000.0,392.23602,425.0,169260238000.0,144971008000.0,127837566000.0,6459056000.0,1175094978000.0,328015660.0
PUCOBRE.SN,22290.0,43127.466914325516,5321.739837122323,1.0060519615553807,0.10405020577550265,3.277254374158816e-06,0.14133967959136293,0.22199144499050888,1.1303326326202547,0.30831247522961647,2.8588715960043625,92617.0,30112.35,98.48868821816293,9894.076,6753.976738045,2778858212490.0,0.1275596286337173,0.08357941600447165,37031000.0,0.26197348500926754,1.6970639159650792e-05,Sociedad Punta del Cobre SA,43127.466914325516,5321.739837122323,1.0060519615553807,0.10405020577550265,3.277254374158816e-06,0.14133967959136293,0.22199144499050888,1.1303326326202547,0.30831247522961647,0.1275596286337173,0.08357941600447165,0.26197348500926754,1.6970639159650792e-05,375953000.0,0.51684,0.07305,93759000.0,150942000.0,150034000.0,54332000.0,522171000.0,124668381.0
QUEMCHI.SN,780.0,1.501499015767395,0.3050842992430943,58.48686467285866,0.007577951648647429,0.24285278404900673,0.8917710269440918,0.21070167506926757,0.3956944343431611,0.6974770479545394,0.0,0.0,0.0,100.0,780.0,780.0,95175032160.0,0.22445241615770167,0.18072248739079216,-243806382000.0,-86.76707919690949,0.7692481141158987,Quemchi SA,1.501499015767395,0.3050842992430943,58.48686467285866,0.007577951648647429,0.5939204871794872,0.8917710269440918,0.21070167506926757,0.3956944343431611,0.6974770479545394,0.22445241615770167,0.18072248739079216,-86.76707919690949,0.7692481141158987,3398281000.0,519.48086,463.25798,73213214000.0,249614920000.0,4267880000.0,2364041000.0,311963062000.0,122019272.0
QUILICURA.SN,1109.0,56.76931897293092,0.9802333167427297,3.5546545575522677,1.5865814279109108e-05,0.04869251577998197,2.764240959908268,0.34889672788812176,-0.8191416281993597,0.26555020798106366,0.0,0.0,0.0,100.0,1109.0,1104.344878235,22180000000.0,-0.007434778921317249,-0.0064109144082376114,-1576083000.0,-1.853020640810395,-0.04733160504959423,Quilicura SA,56.76931897293092,0.9802333167427297,3.5546545575522677,1.5865814279109108e-05,0.04869251577998197,2.764240959908268,0.34889672788812176,-0.8191416281993597,0.26555020798106366,-0.007434778921317249,-0.0064109144082376114,-1.853020640810395,-0.04733160504959423,8496687000.0,19.5352,54.0,-847523000.0,11421912000.0,3213227000.0,359000.0,22627266000.0,20000000.0
QUINENCO.SN,4630.0,11.590206640867985,0.8208570435486825,2.6754343251535837,1.6051089049358418,0.058788796976241904,0.6813743051226786,0.05012269323404606,-0.21109577880208505,0.40728258101503756,0.2581030586636359,1482137.0,492649.0,67.02082759660581,4438.891232546,3936.2097672655755,7698576915590.0,0.09796837485297369,0.012555493446077934,6656229858000.0,3.7431742384889013,-0.19708465364909847,Quinenco SA,11.590206640867985,0.8208570435486825,2.6754343251535837,1.6051089049358418,0.058788796976241904,0.6813743051226786,0.05012269323404606,-0.21109577880208505,0.40728258101503756,0.09796837485297369,0.012555493446077934,3.7431742384889013,-0.19708465364909847,8157832021000.0,399.47519,272.19213,-1328856504000.0,49399007718000.0,18463920887000.0,15053844588000.0,9378706044000.0,1662759593.0
